id,name,age,policyNumber,months_as_customer,claimStatus,description,auto_make,autonomy_level,roadway_type,roadway_surface,posted_speed_limit,lighting,weather,mileage,usage_year,speed,acceleration,disengagement,collision_type,incident_severity,insurance_cost,cornering,distance_to_next_car
6b25af18-8a03-43a4-8550-0929f265b166,Valerie Miller,30,959678,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,NONE,Urban,Dry,35,Daylight,Clear,129374,14,38,hard_braking,0,Rear,Total,63730,Sharp,7
92a1016b-c049-4a59-a1cc-5153f63f4f14,Michele Bennett,31,176933,167,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Highway,Wet,55,Dawn / Dusk,Snow,145780,10,51,risky,0,Front,Major,17368,Smooth,5
99e5d243-d738-429f-9b20-039680d5ca05,Rebecca Smith,75,661616,15,Rejected,Claim for vehicle damage due to accident,Volkswagen,NONE,Urban,Dry,45,Daylight,Fog/Smoke,137384,13,20,risky,0,Side,Major,19630,Aggressive,31
ca6235e3-d417-450a-99e1-fef82aefdb58,Tina Duncan,31,652199,208,Rejected,Claim for vehicle damage due to accident,BMW,NONE,Urban,Wet,25,Dark - Lighted,Snow,48700,5,1,normal,0,Rear,Minor,950,Aggressive,7
c5a4722a-65c3-4d38-b486-877067977df4,Cindy Fuller,62,122801,346,Pending,Claim for total vehicle loss due to collision,Saab,NONE,Parking lot,Dry,10,Daylight,Clear,32220,2,6,hard_braking,0,Rear,Minor,2197,Aggressive,1
a1895c87-81b6-4e86-bc29-987c0d5a04ca,Gerald Johnson,43,809158,500,Pending,Claim for total vehicle loss due to collision,Volkswagen,NONE,Urban,Dry,45,Daylight,Clear,12024,0,8,normal,0,Rear,Minor,3051,Smooth,13
ca730ed4-f736-402d-8432-7f746a7d4295,Emily Webb,47,219363,405,Rejected,Claim for vehicle damage due to accident,Nissan,NONE,Rural,Wet,45,Daylight,Rain,7658,1,49,crash,0,Front,Minor,2249,Aggressive,9
13bca4f1-54c4-460f-bd52-bbefdea09b72,Kelly Walker,76,612018,167,Pending,Claim for total vehicle loss due to collision,Honda,NONE,Highway,Dry,65,Dawn / Dusk,Cloudy,34326,2,55,risky,0,Side,Major,10992,Smooth,32
5db9222a-536a-45ba-aa51-1f5791014cd5,Jim Atkins,43,266199,15,Pending,Claim for windshield replacement,Mercedes,NONE,Urban,Dry,30,Dark - Lighted,Clear,105385,7,5,normal,0,Side,Minor,2662,Smooth,0
0258b69f-516a-4489-aa67-e72c40990636,Mrs. Christina Payne,38,636635,15,Rejected,Claim for vehicle damage due to accident,BMW,NONE,Parking lot,Wet,15,Dark - Lighted,Snow,40353,3,12,crash,0,Rear,Minor,2235,Sharp,9
8ca0ad21-136e-4b65-821e-5dd53b394764,Christopher Meyers,55,305054,463,Rejected,Claim for total vehicle loss due to collision,Ford,NONE,Urban,Wet,35,Daylight,Snow,102936,8,11,normal,0,Side,Minor,3030,Sharp,17
d9edaf31-cd50-4a17-978d-088eb34bf0ff,Mary Chapman,30,663926,463,Pending,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,40,Daylight,Clear,10967,0,35,risky,0,Front,Major,26067,Sharp,12
f1ed268e-87e9-4df3-b3df-d70505dd8dc5,Joshua Duran,76,318330,796,Rejected,Claim for windshield replacement,Mercedes,NONE,Urban,Dry,35,Daylight,Cloudy,79016,7,19,hard_braking,0,Front,Total,70367,Smooth,3
238bed82-5571-4f43-8260-a90d00c6b167,Kevin Smith,38,187686,627,Pending,Claim for vehicle damage due to accident,Toyota,NONE,Urban,Wet,35,Daylight,Rain,193323,13,9,hard_braking,0,Front,Total,48649,Aggressive,14
a18ad5db-811b-469f-8d36-1efd93855179,Nicole Copeland,31,722829,57,Rejected,Claim for vehicle damage due to accident,BMW,NONE,Highway,Wet,65,Daylight,Snow,14394,6,55,risky,0,Rear,Major,28132,Smooth,39
05479bb1-8ded-440f-8a28-023f74e878d0,Samantha Brown,55,708268,237,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Dry,45,Daylight,Cloudy,162315,9,29,risky,0,Side,Minor,1886,Sharp,13
a45cfcb8-a67b-44f0-b76f-ecb9ac8534f7,Mary Cobb,23,385233,15,Rejected,Claim for windshield replacement,Honda,NONE,Parking lot,Wet,10,Daylight,Snow,118944,7,7,crash,0,Side,Major,23294,Aggressive,2
0ad7dd4d-fb72-4b28-aa7c-6880124cdd3c,Kathryn Murphy,77,430132,463,Rejected,Claim for windshield replacement,Saab,NONE,Rural,Dry,60,Dark - Lighted,Clear,226072,14,66,crash,0,Side,Minor,1628,Smooth,24
e72158f4-314c-49df-ac93-68c0e73c8c1f,Jason Hall,43,940804,57,Approved,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,45,Daylight,Clear,98780,10,26,normal,0,Side,Major,25887,Smooth,18
f78f7db0-5aa9-4881-add1-41fe9016a911,Tracy Carney,76,976217,167,Pending,Claim for windshield replacement,Honda,NONE,Rural,Dry,45,Daylight,Windy,89148,6,38,normal,0,Side,Major,11047,Smooth,9
a44a5833-19b7-477a-9018-c5c1cf242be3,Mrs. Emily Pena DVM,76,389776,346,Pending,Claim for windshield replacement,Volkswagen,NONE,Highway,Dry,70,Daylight,Clear,7324,1,60,risky,0,Front,Minor,1438,Sharp,21
61f6bd81-41fe-43c7-bc5e-6be32e420fec,Daniel Lopez MD,38,213309,405,Rejected,Claim for windshield replacement,BMW,NONE,Rural,Wet,45,Daylight,Sleet or Hail,42024,3,41,normal,0,Side,Total,69306,Sharp,13
522e7676-bd61-42f5-84dd-1703ff787dab,Marco Jones,76,147909,500,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,30,Daylight,Clear,8175,0,1,hard_braking,0,Rear,Minor,3445,Sharp,6
1e1f09cb-848c-4b46-b945-3f6c2bb88616,Curtis Cannon,76,668179,346,Approved,Claim for vehicle damage due to accident,Mercedes,NONE,Highway,Wet,65,Dark - Lighted,Rain,12961,1,68,crash,0,Rear,Total,80695,Smooth,13
d7a02e96-5203-428a-a59e-68699af08927,Amy Martin,57,131401,550,Rejected,Claim for windshield replacement,Saab,NONE,Urban,Dry,25,Daylight,Clear,145278,9,19,normal,0,Side,Minor,1660,Smooth,12
99c5250c-9131-42b7-ab79-05cdf41f6d1d,Benjamin Pierce,66,403841,237,Rejected,Claim for total vehicle loss due to collision,Toyota,NONE,Highway,Wet,55,Daylight,Snow,44556,6,58,risky,0,Front,Minor,1397,Smooth,11
3032d007-56da-46f9-82e6-77de084b797c,Kevin Martin,75,438349,463,Pending,Claim for windshield replacement,Volkswagen,NONE,Highway,Dry,65,Dawn / Dusk,Clear,19808,4,66,normal,0,Front,Major,26657,Sharp,19
230763eb-2391-4887-9a7f-f4ef279430a1,David Holt,43,582541,627,Pending,Claim for total vehicle loss due to collision,Honda,NONE,Urban,Wet,30,Dawn / Dusk,Rain,10804,0,7,risky,0,Rear,Minor,1511,Smooth,18
311cf541-56a1-4293-a5f1-23973d1b0b97,Gregory Zuniga,77,838380,57,Approved,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,40,Daylight,Clear,86520,6,0,risky,0,Rear,Minor,1320,Smooth,12
7f56ace7-c63a-4397-ac67-2e89564ae28a,Dustin Jefferson,68,233871,72,Approved,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,40,Dawn / Dusk,Clear,178659,13,11,risky,0,Side,Major,24249,Smooth,4
27470487-1efb-41e7-b0a6-217a85351c7e,Anthony Keller,38,184256,327,Rejected,Claim for windshield replacement,Honda,NONE,Parking lot,Wet,10,Daylight,Windy,38854,2,7,hard_braking,0,Side,Minor,1270,Smooth,7
e24047a2-d8fa-4ff1-a35c-85b4ab645fe5,Craig Washington,38,300551,463,Pending,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,25,Daylight,Cloudy,50192,4,7,risky,0,Side,Minor,579,Sharp,5
24ccb2cb-a33d-4382-9e52-7f002a954faf,Keith Thompson,76,932115,208,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Highway,Dry,65,Daylight,Clear,120010,10,71,risky,0,Side,Minor,1264,Smooth,19
34421b13-481c-4d0d-8ce0-8173041e96d9,David Bailey,76,213506,98,Rejected,Claim for total vehicle loss due to collision,Chevrolet,NONE,Highway,Dry,60,Daylight,Clear,203148,12,54,normal,0,Front,Minor,1083,Aggressive,0
e7279337-0300-47f5-931e-11711d8367f1,Samantha Phelps,68,927784,57,Pending,Claim for windshield replacement,Mercedes,NONE,Highway,Wet,55,Daylight,Snow,9395,1,46,risky,0,Rear,Major,24355,Smooth,11
ffd16bc2-048f-49ec-a2bb-b4e51914c50d,Alexandra Bates MD,75,848432,463,Rejected,Claim for windshield replacement,Volkswagen,NONE,Highway,Wet,70,Daylight,Rain,78363,9,62,normal,0,Rear,Major,19133,Smooth,21
46f62146-06bd-4803-9962-0b7e409cc346,Christian Jacobson,62,422230,346,Pending,Claim for windshield replacement,Mercedes,NONE,Urban,Wet,25,Daylight,Snow,169542,9,16,normal,0,Side,Major,24626,Aggressive,0
3e6a65c8-b79f-41a4-b547-0b272b186114,Timothy Baker,47,959156,98,Rejected,Claim for total vehicle loss due to collision,Ford,NONE,Highway,Wet,60,Daylight,Rain,53776,4,62,normal,0,Side,Minor,1107,Smooth,30
fb49a615-8cf0-49de-bcce-383ddbee4709,David Mercado,77,907954,73,Rejected,Claim for vehicle damage due to accident,Saab,NONE,Rural,Dry,60,Dark - Not Lighted,Clear,23160,3,52,crash,0,Rear,Minor,2688,Smooth,6
01184445-18c4-4535-9319-6e852db8041e,Christopher Hampton,66,427671,237,Pending,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,45,Dawn / Dusk,Clear,77850,9,5,normal,0,Front,Major,28573,Smooth,9
ab2cf5f6-45c8-461f-96f9-11df924f91af,Jennifer Moore,55,376884,346,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Dry,40,Daylight,Clear,58916,4,26,risky,0,Side,Minor,1744,Aggressive,8
5c5418b3-e546-4b2e-aefa-a201b6947bd7,Lauren Johnson,57,710710,98,Rejected,Claim for windshield replacement,Ford,NONE,Urban,Dry,35,Daylight,Clear,121884,12,12,crash,0,Side,Total,42829,Smooth,17
13564397-672f-4f79-b1c6-ba6d7e1cbc71,Deborah Greene DDS,77,493846,15,Rejected,Claim for windshield replacement,Mercedes,NONE,Highway,Dry,65,Daylight,Clear,32637,3,55,hard_braking,0,Rear,Major,12919,Sharp,6
9c54ea98-23e3-4d88-8e98-7d25b125ee6a,Donna Barrett,76,384627,167,Pending,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,40,Daylight,Clear,70518,14,36,hard_braking,0,Front,Major,10613,Smooth,8
46637c1b-f5e1-45e9-988e-dff381573162,Tracey Gonzalez,66,338447,57,Approved,Claim for vehicle damage due to accident,Ford,NONE,Rural,Dry,50,Daylight,Fog/Smoke,143910,13,45,risky,0,Front,Major,15154,Smooth,10
c5e1bde3-e2ae-4c3e-b67c-818dc58b60ff,Elizabeth Ramos,68,148710,72,Rejected,Claim for vehicle damage due to accident,Honda,NONE,Urban,Dry,35,Daylight,Clear,86758,14,20,normal,0,Rear,Minor,612,Sharp,7
ea6e8eda-c0e9-4804-aecb-d710c0efe53b,Brendan Howard,57,700111,327,Pending,Claim for total vehicle loss due to collision,Volkswagen,NONE,Urban,Wet,40,Daylight,Rain,74008,8,42,risky,0,Side,Minor,2523,Aggressive,4
d73b179f-7671-484a-a7ac-0f8e41f52663,Sara Ford,43,688441,72,Pending,Claim for windshield replacement,Mercedes,NONE,Highway,Dry,55,Daylight,Clear,56720,8,55,risky,0,Rear,Major,18592,Smooth,5
82e8cfb7-ae75-4d8b-9904-a66fd868b374,Brianna Anderson,55,282912,98,Rejected,Claim for total vehicle loss due to collision,Saab,NONE,Highway,Dry,55,Dawn / Dusk,Cloudy,121500,10,50,normal,0,Rear,Minor,2109,Smooth,38
6cfac32f-99af-42d9-a1e6-86b6e89d7048,Brandon Morgan,57,677134,346,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,25,Daylight,Clear,75054,7,24,hard_braking,0,Rear,Major,25705,Aggressive,7
2663c398-5c94-46b1-aa93-ef21b942e741,Denise Cross,66,998007,327,Approved,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Wet,35,Daylight,Rain,132594,11,33,hard_braking,0,Rear,Total,62447,Smooth,0
104ceda5-af44-4b61-943d-d293e60825e0,Jeremy Riley,66,238564,463,Rejected,Claim for vehicle damage due to accident,Toyota,NONE,Rural,Dry,60,Dark - Not Lighted,Cloudy,188532,12,51,risky,0,Side,Major,20718,Smooth,12
0f2d5199-e8a2-4ec8-8c4d-d5d7c0e2c471,Christopher Poole,55,811438,500,Approved,Claim for vehicle damage due to accident,Volkswagen,NONE,Urban,Wet,30,Daylight,Rain,8816,0,32,crash,0,Front,Major,29321,Smooth,9
fb2d8327-5615-4578-966c-24935ebe21a6,Julie Gutierrez,62,407918,463,Rejected,Claim for windshield replacement,Mercedes,NONE,Urban,Dry,25,Dawn / Dusk,Clear,15700,2,16,risky,0,Front,Minor,1803,Smooth,7
dffd3e2f-a903-4152-819e-5ca720689e43,Patricia Brooks,43,186316,167,Rejected,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,40,Daylight,Clear,53340,5,7,crash,0,Front,Minor,1636,Sharp,12
288b7b5c-48a0-4517-b4dd-0fddfa465427,Karen Hernandez,62,571035,327,Approved,Claim for vehicle damage due to accident,Ford,NONE,Highway,Dry,55,Dawn / Dusk,Clear,179284,14,46,crash,0,Front,Minor,958,Sharp,27
b05848d4-340b-4d8e-bd70-a65f0cc055c0,Denise Rich,66,864330,57,Pending,Claim for total vehicle loss due to collision,Volkswagen,NONE,Highway,Wet,70,Daylight,Snow,123770,10,77,crash,0,Side,Minor,1940,Smooth,7
fdabf1cd-1924-43b0-9803-46969421c94f,Kara Bentley,38,107004,167,Rejected,Claim for windshield replacement,Mercedes,NONE,Highway,Dry,70,Dawn / Dusk,Clear,23379,3,66,crash,0,Rear,Major,25537,Smooth,21
93f74127-4fde-41b8-948a-3462f4f2e160,Stephanie Cole,23,599018,57,Pending,Claim for total vehicle loss due to collision,Mercedes,NONE,Highway,Wet,60,Dark - Not Lighted,Rain,101486,14,51,normal,0,Front,Minor,3069,Sharp,12
5f41559e-4ccd-45ff-b88f-2a9345b8534e,Dawn Foster,57,355595,237,Pending,Claim for vehicle damage due to accident,Saab,NONE,Urban,Dry,35,Dawn / Dusk,Clear,112632,8,1,normal,0,Side,Minor,1642,Smooth,0
e5d013f5-425b-432b-b609-19470a8e068c,Martin Lopez,76,377601,486,Rejected,Claim for windshield replacement,Nissan,NONE,Highway,Wet,60,Daylight,Fog/Smoke,168360,12,58,hard_braking,0,Rear,Major,18787,Sharp,24
b1cdc195-95ab-40d1-ad09-2bb7d47371cd,Christopher Hanson,62,606313,445,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,45,Dark - Lighted,Clear,132510,14,39,crash,0,Front,Total,42734,Aggressive,9
332a94e1-124c-48e7-925d-4bbc2b64ff0d,Troy Thompson,23,552199,208,Pending,Claim for vehicle damage due to accident,Ford,NONE,Parking lot,Dry,10,Daylight,Cloudy,10148,0,6,crash,0,Side,Total,66567,Aggressive,5
ae92447a-d25b-46c0-8ca3-71079d54bfd5,Taylor Adams,62,136016,167,Rejected,Claim for vehicle damage due to accident,Volkswagen,NONE,Highway,Dry,65,Daylight,Cloudy,201010,10,55,crash,0,Front,Total,49695,Aggressive,0
dbfe5c2f-bcc0-4630-a5cf-afe44451743b,Christina Newman,30,601926,346,Rejected,Claim for total vehicle loss due to collision,Volkswagen,NONE,Highway,Dry,70,Dawn / Dusk,Clear,65796,4,70,hard_braking,0,Rear,Major,23903,Aggressive,35
fcc31083-54e0-4df4-b824-6a8bab1db5bf,Leah Harding,76,605689,208,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,40,Daylight,Clear,83678,7,23,risky,0,Front,Minor,2628,Smooth,24
824d2a16-9b86-4417-a7dc-12a1aa0b7b85,Shannon Kennedy,77,754254,550,Rejected,Claim for vehicle damage due to accident,Nissan,NONE,Highway,Wet,55,Dawn / Dusk,Snow,143904,8,53,risky,0,Side,Major,14446,Smooth,22
e1eb05e1-5fd6-449d-912d-e787e0aa54bb,Kathryn Moore MD,59,949002,167,Rejected,Claim for vehicle damage due to accident,Ford,NONE,Highway,Wet,60,Daylight,Snow,122067,11,63,crash,0,Front,Minor,2331,Smooth,18
d003cb87-2826-40c8-8ddc-ccd0ad968e5e,Ronald Nelson,77,629139,153,Pending,Claim for vehicle damage due to accident,Mercedes,NONE,Highway,Dry,70,Daylight,Cloudy,168420,14,74,crash,0,Front,Minor,861,Aggressive,0
0cb4cce2-7f8e-4d12-afc0-e1434c3ad965,Richard Sanchez,77,735951,327,Rejected,Claim for total vehicle loss due to collision,Volkswagen,NONE,Parking lot,Dry,15,Dark - Lighted,Clear,123893,11,10,risky,0,Side,Minor,511,Smooth,1
cd333ddb-db92-4e24-8833-bb4a2833c2f3,Kevin Black,76,847775,98,Rejected,Claim for windshield replacement,Mercedes,NONE,Highway,Dry,60,Daylight,Clear,95895,9,66,risky,0,Rear,Minor,1972,Smooth,0
5593f3a2-a385-4faa-b0ac-961587b4f621,Michelle Johnson,68,117218,57,Rejected,Claim for windshield replacement,Mercedes,NONE,Highway,Dry,60,Daylight,Cloudy,44808,6,59,risky,0,Rear,Minor,1580,Smooth,12
55a13f5b-6f0d-4234-bf7d-1bfec98ddc38,Todd Richard,66,865325,405,Pending,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Wet,25,Daylight,Snow,135140,10,16,normal,0,Front,Major,24926,Sharp,0
951015a8-75fa-49c8-b8a8-bab134e79bd2,Michael Jackson,62,598537,346,Rejected,Claim for windshield replacement,Saab,NONE,Highway,Dry,55,Daylight,Cloudy,26470,2,46,crash,0,Rear,Total,100631,Sharp,27
7ec97ab1-15ad-41e0-8cd9-1456de0e81da,William Martin,43,647540,405,Rejected,Claim for vehicle damage due to accident,Saab,NONE,Rural,Dry,50,Dawn / Dusk,Windy,31780,4,47,risky,0,Side,Major,20312,Smooth,15
1486d596-4d0b-4737-9e23-7a5fd11d80c7,Adam Strong,62,136879,550,Pending,Claim for windshield replacement,BMW,NONE,Highway,Dry,65,Daylight,Clear,100265,11,58,crash,0,Rear,Total,63252,Smooth,39
a1d57008-2ace-48ce-9934-d1034e3b6e8a,Tammy Wood,43,332926,327,Pending,Claim for total vehicle loss due to collision,Saab,NONE,Rural,Dry,45,Dark - Not Lighted,Cloudy,88123,7,43,risky,0,Side,Minor,1395,Aggressive,13
4402aec0-9c00-4d28-ae71-89386ca92b5b,Jessica Schmidt,77,793841,237,Rejected,Claim for windshield replacement,Saab,NONE,Urban,Wet,30,Dawn / Dusk,Rain,26702,2,31,crash,0,Rear,Minor,2741,Smooth,3
7e260584-db2f-428c-9f6d-3c189b25c88c,Mckenzie Sanchez,23,115229,15,Pending,Claim for windshield replacement,Ford,NONE,Urban,Dry,25,Daylight,Clear,87108,6,7,normal,0,Side,Minor,2591,Smooth,2
929473d4-7e5f-40fc-918f-6fe882add2b7,Brett Robinson,75,920729,627,Rejected,Claim for windshield replacement,Mercedes,NONE,Urban,Wet,40,Dark - Lighted,Rain,116536,8,32,crash,0,Rear,Minor,1661,Aggressive,0
d4df7c43-9893-46c5-81e1-242314f6d495,Gilbert Fowler,46,780493,500,Pending,Claim for total vehicle loss due to collision,BMW,NONE,Highway,Dry,55,Daylight,Cloudy,27810,3,55,risky,0,Side,Minor,2269,Aggressive,33
5c6dbb1f-abc2-441f-b08a-cf4e1d2a225f,Brenda Randall,76,754252,500,Rejected,Claim for total vehicle loss due to collision,Ford,NONE,Rural,Dry,50,Daylight,Fog/Smoke,64236,6,39,risky,0,Side,Major,15616,Smooth,10
fe0d7e4e-47ed-4e80-919b-d27011cc275f,Melinda Brown,66,867539,57,Rejected,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,30,Daylight,Clear,16366,0,29,normal,0,Side,Major,25523,Aggressive,12
99d3f898-436a-4f44-af51-9fd651fff8ae,William Thompson,75,351058,153,Rejected,Claim for total vehicle loss due to collision,Saab,NONE,Highway,Dry,55,Dark - Lighted,Clear,36340,10,57,normal,0,Side,Major,28303,Smooth,27
e29517fb-a85c-4e28-ab26-afecee47aff2,Charles Brown,57,611788,167,Rejected,Claim for total vehicle loss due to collision,BMW,NONE,Highway,Dry,70,Dark - Lighted,Clear,99882,6,77,risky,0,Side,Major,26577,Smooth,28
c26c1120-999f-4de3-a84c-ac35d9e4e458,Alicia Sanchez,62,183614,463,Rejected,Claim for windshield replacement,BMW,NONE,Urban,Dry,45,Dark - Not Lighted,Clear,65212,7,21,normal,0,Side,Minor,785,Aggressive,9
25d8c9d4-d470-437a-b2a6-ce3d2da8210c,Craig Mills,43,516137,550,Rejected,Claim for vehicle damage due to accident,Saab,NONE,Urban,Dry,25,Daylight,Clear,8258,1,22,hard_braking,0,Rear,Minor,2218,Smooth,7
dcb7f49e-cfbd-4d21-9110-a03d15da4608,Kenneth Simon,75,912854,346,Rejected,Claim for windshield replacement,Nissan,NONE,Urban,Wet,45,Daylight,Snow,16171,1,9,crash,0,Front,Total,78444,Smooth,13
c0bcd598-08a2-4766-a930-343551793327,Michael Weaver,43,278451,73,Pending,Claim for vehicle damage due to accident,BMW,NONE,Rural,Dry,45,Daylight,Cloudy,102718,7,42,risky,0,Side,Major,21876,Smooth,27
677e21a2-ad14-45a7-b26c-9fa6a1c17f41,Robert Gonzalez,43,641988,72,Rejected,Claim for vehicle damage due to accident,Ford,NONE,Highway,Wet,65,Daylight,Rain,38898,3,60,risky,0,Front,Major,12854,Smooth,19
3ba3076c-820a-4658-aeda-5eb110502b4a,Karen Baker,30,385932,405,Pending,Claim for total vehicle loss due to collision,Mercedes,NONE,Urban,Dry,25,Dark - Not Lighted,Clear,37193,13,24,risky,0,Front,Minor,1779,Sharp,15
c66944f8-4f37-4078-bc5f-6275d12dd083,Kyle Garcia,77,103462,57,Pending,Claim for windshield replacement,Saab,NONE,Urban,Wet,40,Daylight,Rain,102990,6,14,hard_braking,0,Rear,Minor,1622,Smooth,12
a0c1be43-b7d2-4844-b50f-bdbe2a9ef1d2,Marcus Krause,43,924815,796,Approved,Claim for vehicle damage due to accident,BMW,NONE,Highway,Dry,60,Daylight,Clear,133770,10,60,risky,0,Front,Total,49699,Smooth,18
c616cda5-3f04-4c51-a0f0-9cf75b746450,Andrew Browning,43,907744,486,Pending,Claim for windshield replacement,Mercedes,NONE,Highway,Wet,60,Dawn / Dusk,Snow,79930,10,58,normal,0,Side,Major,10267,Smooth,18
bb5fc6e0-6133-4c62-a717-4dbb882a71bd,Mark Scott,66,930926,405,Rejected,Claim for windshield replacement,Mercedes,NONE,Urban,Wet,25,Dark - Lighted,Snow,142730,14,10,hard_braking,0,Rear,Major,25375,Smooth,7
4cc09dc0-49b9-452e-aeb8-c0dc1a14ef45,Nicole Guzman,43,938474,327,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Wet,45,Daylight,Rain,210696,12,31,risky,0,Rear,Total,56709,Smooth,4
3794ff67-1b95-4103-8540-6910eb13ae78,Jessica Love,23,683539,405,Rejected,Claim for windshield replacement,Volkswagen,NONE,Highway,Dry,60,Dark - Not Lighted,Clear,45000,8,58,hard_braking,0,Side,Minor,1860,Smooth,18
a6fc627f-0e8e-4c60-9260-ed0437f2046e,Karen Carpenter,76,511818,500,Rejected,Claim for total vehicle loss due to collision,Chevrolet,NONE,Urban,Wet,45,Dawn / Dusk,Snow,64080,5,1,normal,0,Rear,Major,15354,Smooth,1
15545f0b-fcae-4aae-af7d-053ed19de6c5,Amber Young,75,179524,500,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Dry,30,Daylight,Clear,9109,1,15,risky,0,Rear,Minor,624,Aggressive,15
a94e110e-02ff-46c7-b194-790811fb51d3,Raymond Petty,47,100221,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,NONE,Urban,Dry,40,Dark - Not Lighted,Clear,36663,3,8,normal,0,Side,Minor,1181,Aggressive,0
b2308098-fa1c-44fa-b9cd-c13e9a1f1d53,Rick Harris,77,813116,405,Approved,Claim for windshield replacement,Honda,NONE,Urban,Wet,40,Daylight,Rain,25092,2,8,crash,0,Rear,Major,26159,Smooth,8
33220237-d4c7-4397-9a76-3005812d2f16,Brian Powell,55,539923,405,Rejected,Claim for total vehicle loss due to collision,Saab,NONE,Parking lot,Wet,5,Dark - Not Lighted,Rain,95056,8,3,crash,0,Front,Minor,1176,Smooth,1
f445fec6-73e6-4976-8c17-f416b02bc409,Victoria Johnson,46,153807,153,Pending,Claim for windshield replacement,BMW,NONE,Parking lot,Dry,5,Dark - Lighted,Cloudy,14521,1,3,crash,0,Side,Major,30594,Smooth,2
b4e8e9c1-bee0-45ac-affa-6920187ccf58,Cory Holland,66,858652,486,Pending,Claim for windshield replacement,Ford,NONE,Urban,Dry,45,Daylight,Cloudy,83732,4,0,hard_braking,0,Front,Minor,1733,Sharp,0
410a93e5-43ed-4fc4-9710-2a3d78a8c067,Autumn Gibson MD,76,862690,98,Rejected,Claim for windshield replacement,Volkswagen,NONE,Urban,Dry,35,Daylight,Cloudy,9642,1,33,normal,0,Side,Minor,658,Aggressive,10
3071d764-4ed3-4e5e-ae5c-8f4f8afd90e8,Steven Perez,38,642771,463,Rejected,Claim for vehicle damage due to accident,Chevrolet,NONE,Rural,Dry,45,Dark - Lighted,Clear,66765,5,39,normal,0,Front,Minor,1699,Aggressive,9
2e534594-7fb9-4c20-a701-9caa8409c8f9,Joel Stone,62,930265,627,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Wet,40,Daylight,Rain,34435,5,33,normal,0,Rear,Major,10060,Sharp,12
b73b54f9-ff67-4791-b474-8b1c88d71de1,Emily Miller,66,570390,445,Pending,Claim for windshield replacement,BMW,NONE,Highway,Dry,55,Daylight,Clear,112730,10,46,hard_braking,0,Side,Major,29990,Smooth,5
b85232ee-fcf6-493a-a721-f93105922887,Shelley Ferguson,66,901445,237,Rejected,Claim for vehicle damage due to accident,Saab,NONE,Urban,Dry,40,Dawn / Dusk,Clear,114008,8,0,normal,0,Rear,Major,22752,Sharp,0
ba6de236-7cc1-4a56-8e1c-409245cf503e,Monique Spencer MD,26,791187,237,Pending,Claim for vehicle damage due to accident,Chevrolet,NONE,Urban,Dry,30,Daylight,Clear,154752,8,8,hard_braking,0,Side,Minor,2799,Aggressive,9
2c2656ae-5775-4ca6-9d66-7832891a1867,Stephen George,23,950994,463,Rejected,Claim for vehicle damage due to accident,Mercedes,NONE,Highway,Dry,65,Dawn / Dusk,Clear,184574,13,63,risky,0,Side,Minor,522,Smooth,32
f6be4516-831f-4b5a-b9dd-b55dc1e8d472,Natalie Higgins,62,246647,57,Approved,Claim for total vehicle loss due to collision,Toyota,NONE,Urban,Dry,25,Dawn / Dusk,Cloudy,36978,3,11,hard_braking,0,Side,Total,42159,Aggressive,7
410df01f-1bfa-434c-8f1f-113d087f99d7,Philip Hill,76,624635,486,Rejected,Claim for windshield replacement,Ford,NONE,Urban,Dry,35,Dark - Not Lighted,Clear,82516,7,2,normal,0,Side,Minor,2898,Smooth,2
bfa3a944-de38-48fb-8af0-7c6c9bc67069,Jenny Patrick,59,620207,57,Pending,Claim for vehicle damage due to accident,Mercedes,NONE,Urban,Wet,45,Daylight,Snow,66680,8,32,hard_braking,0,Rear,Total,39962,Aggressive,9
